phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,ensemble_own_noisy_rnd_count,Ensemble,42,469.7436931756497,476.3944639951974,500,max_steps,False,False,none,-1,,0.0,False,0,10.312156438827515,6.881780949000131,10.31230078125,3.61669921875,0.0,0.0,0.0,0.0,40.0,6250.0,49140.0,154.2,38.0,3.610864822328091,500,0.06461332377919461,0.01265540840130283,0.06461332377919461,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,43,460.73518869158227,466.07534839411363,500,max_steps,False,False,none,-1,,0.0,False,0,10.106385231018066,7.133381851000195,10.1060361328125,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,152.82,38.0,3.9928851127028464,500,0.06738995124853682,0.010006419892576876,0.06738995124853682,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,44,446.2033816775934,451.2481042648608,500,max_steps,False,False,none,-1,,0.0,False,0,9.687034606933594,6.915904600000431,9.6865791015625,3.61669921875,0.0,0.0,0.0,0.0,39.0,6250.0,49140.0,142.48,39.0,3.7513898537904025,500,0.06030281452159397,0.009486417029319207,0.06030281452159397,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,45,492.80670415478284,497.60224137564677,500,max_steps,False,False,none,-1,,0.0,False,0,10.464763641357422,8.007023249000667,10.464318359375,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,150.6,39.0,4.20997251278162,500,0.056001947824843225,0.00903105496347884,0.056001947824843225,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,46,494.23973112190816,499.2443976410163,500,max_steps,False,False,none,-1,,0.0,False,0,10.435144186019897,7.643180561999543,10.43506640625,3.61669921875,0.0,0.0,0.0,0.0,40.0,6250.0,49140.0,152.98,39.0,3.8707925996184347,500,0.05991715481248684,0.009410161490092384,0.05991715481248684,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,47,484.0214461962996,490.80827864561996,500,max_steps,False,False,none,-1,,0.0,False,0,10.59534740447998,7.451759667999795,10.594958984375,3.61669921875,0.0,0.0,0.0,0.0,34.0,6250.0,49140.0,149.09,39.0,4.083799668192864,500,0.062094256659736856,0.012952722332043384,0.062094256659736856,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,48,488.07038933779086,493.67239625353426,500,max_steps,False,False,none,-1,,0.0,False,0,10.561546564102173,7.406384503000481,10.562052734375,3.61669921875,0.0,0.0,0.0,0.0,43.0,6250.0,49140.0,153.15,39.0,4.059032094508409,500,0.06481976806512102,0.010555816150834809,0.06481976806512102,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,49,457.4224632216865,462.40132814313756,500,max_steps,False,False,none,-1,,0.0,False,0,9.253180027008057,6.66427732000011,9.253298828125,3.61669921875,0.0,0.0,0.0,0.0,46.0,6250.0,49140.0,157.67,39.0,3.9558539315760135,500,0.04857728551933542,0.009471956987710032,0.04857728551933542,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,50,415.3609475545934,423.3321444996964,500,max_steps,False,False,none,-1,,0.0,False,0,9.538804531097412,6.831735077999838,9.5383779296875,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,152.85,39.0,3.876371214210987,500,0.062118296667351386,0.015321210923531616,0.062118296667351386,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,"{'ensemble_own': 441, 'ensemble_noisy_count': 59}"
train,ensemble_own_noisy_rnd_count,Ensemble,51,355.471504209897,365.12260866071,500,max_steps,False,False,none,-1,,0.0,False,0,11.164953231811523,8.07264943700011,11.164974609375,3.61669921875,0.0,0.0,0.0,0.0,39.0,6250.0,49140.0,147.6,39.0,4.183506324827671,500,0.07893322583625559,0.01851287664326179,0.07893322583625559,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
